county_id,crop_type,year,month,known_months,source_note,ag_green_pixel_ratio,ag_vegetation_area_percent,ag_brown_yellow_pixel_ratio,ag_soil_exposure_ratio,ag_shadow_cloud_ratio,ag_mean_brightness,ag_texture_entropy,ag_field_uniformity_score,ndvi_mean,ndvi_median,ndvi_max,ndvi_std,ndvi_cv,ndvi_p25,ndvi_p75,ndvi_above_0_3_ratio,ndvi_above_0_5_ratio,ndvi_above_0_7_ratio,ndvi_low_ratio,ndvi_valid_coverage_ratio,weather_temp_mean,weather_temp_max,weather_temp_min,weather_gdd,weather_heat_stress_days,weather_cold_stress_days,weather_total_precipitation,weather_precipitation_days,weather_heavy_rain_days,weather_drought_index,weather_humidity_mean,weather_wind_mean,weather_solar_radiation_mean,weather_vpd_mean,weather_temp_range_mean,table_source
19001,corn,2017,1,1,observed_known_month,0.25210924213435376,25.210924213435376,0.10454422654478458,0.37259845344387754,0.055557769982993194,0.702377035883798,7.559018344914673,0.0962820505803983,0.39270175203389424,0.46666666666666656,0.46666666666666656,0.11876007702575277,0.3037972384928752,0.28888888888888886,0.46666666666666656,0.7239474893376181,0.0,0.0,0.2760525106623819,0.8238843714569161,-2.9483360215053556,10.338000000000022,-23.532999999999987,0.0,,,542.198,,,0.0,82.37930107526883,,1240.9819892473117,,,transformer_encoder
19001,corn,2017,2,1,fallback_last_history,0.2597259384116133,32.78316036145692,0.09560148036551891,0.40138179499412485,0.0990110955653184,0.6172534985211269,7.48151119912529,0.08713322786233282,0.40040605362456416,0.501722695273253,0.47266287571486776,0.07189735276340854,8.824449121947026,0.40054166680825953,0.4633320127010314,0.6232389759555371,0.010618057802537807,0.40977799892425537,0.20314224867967673,0.511666317634871,-4.633713778236329,10.008506911099342,-27.948506019958476,-34.52703055810588,0.007074117429893181,-6.861874021025718,526.407477156251,-0.8292447072284261,0.6116426338753236,-0.1586231752074816,84.4657072852631,-0.3745375535366997,851.5851719505904,0.1430617006954042,0.5116945512525906,transformer_encoder
19001,corn,2017,3,1,fallback_last_history,0.242447267164145,43.95112336801844,0.09191763564698904,0.45439053336667806,0.13959865095969468,0.529879629892098,7.447753172796787,0.053200654899239364,0.40374401734774856,0.5452252728604483,0.477838873174771,0.039437930447732486,13.874946081849448,0.5430333307059424,0.463046474296111,0.4746809304778305,0.02389514050369202,0.7231086492538452,0.1023150961527936,0.28512802908880774,-4.975256433995559,11.33973277501758,-32.62454929217207,-48.56693614350539,0.03904651175700226,-12.504240641595066,516.5790876346584,-0.5657416789499887,1.4107977002122891,-0.3046709637398784,86.48727416397945,-0.5810967297149126,286.120441567537,0.2624758297078392,0.7849199266605282,transformer_encoder
19001,corn,2017,4,1,fallback_last_history,0.2120024828820842,57.08537062432629,0.09461804780881633,0.524181924030659,0.17684116866829597,0.44609834110182217,7.432635951065815,0.0020942481876403407,0.40786414290834866,0.5903737734517158,0.4818439312145706,0.01997009325875633,16.53937496274057,0.6948043054707405,0.46179693990312926,0.294221014497535,0.034287228491809596,0.890419602394104,-0.014721265566462416,0.1421109018573623,-4.3213417755469195,13.569862661307818,-37.659491555622,-48.25685041044758,0.1013380534285819,-16.780604971248785,510.15420189473843,0.5053825122510851,2.3310801886057195,-0.447155729096318,88.30402967682468,-0.6195019963507957,-369.42094561134945,0.3576646214599487,0.9111102065364154,transformer_encoder
19001,corn,2017,5,1,fallback_last_history,0.1791152625749109,70.40315865720154,0.10325301605751519,0.6044856938386629,0.21103814631289539,0.3694526103248718,7.413338362460875,-0.05796604947103301,0.4161520724322618,0.6302691805432458,0.4846028334992346,0.011009424092141618,17.96130442736623,0.8409457876074429,0.4552340431202797,0.0948971117369638,0.03942212572507727,0.9048455357551575,-0.13752379585439117,0.06794564086233679,-3.069635263224294,16.07585132119767,-43.046178132452894,-39.921282671151886,0.19498415633207264,-19.718753891930945,505.4778544289883,2.142274449536262,3.3229834418423474,-0.5936045886712642,89.84843702160255,-0.508025698832062,-1053.9038498791515,0.430233322068306,0.9628584293485574,transformer_encoder
19001,corn,2017,6,1,fallback_last_history,0.1515048283691389,82.47406254270184,0.1166386761508748,0.6898552799337831,0.24280925421861171,0.30168589520164646,7.372253779752604,-0.12023299385640054,0.42990672010816955,0.6594704153628222,0.4862539613921182,0.01017620443409939,19.02131688465525,0.973634749972047,0.43925927631499984,-0.11405585864085588,0.03943335730147124,0.783504068851471,-0.2578674460340998,0.04432115438734385,-1.5720521878642852,18.425519711883695,-48.688835274239985,-28.21172794496846,0.3182631058353747,-21.433379057237786,502.16755689408365,4.173314789154609,4.356488030990732,-0.7492241492573295,91.10340415660258,-0.2733836350113079,-1729.4317758111156,0.4826980142667878,0.9841047461177475,transformer_encoder
19001,corn,2017,7,1,fallback_last_history,0.13405204127987091,92.41579923053871,0.13345079600564602,0.7752415128728826,0.2729522447111711,0.24342946315945047,7.297284309247148,-0.180047897760212,0.4487323976695732,0.6746903246240186,0.48707002228985197,0.015609365440934317,20.270183081020264,1.0900818220816078,0.4105104790372524,-0.3268948206295551,0.03547130852443111,0.5529424250125885,-0.36952948723039863,0.053895875437499075,-0.11179245113593339,20.354691781911058,-54.44574325071992,-15.771035655938562,0.4680108245171289,-22.096135400720712,500.7602495916964,6.485308459676384,5.415902606177923,-0.9170485307390599,92.08297673546474,0.05522902847933109,-2373.117768107135,0.5182319475443118,0.9983573544372071,transformer_encoder
19001,corn,2017,8,1,fallback_last_history,0.1296687132519847,99.83794533781278,0.15245956125024251,0.856062054646005,0.30239484488143314,0.194706189523429,7.182482943363191,-0.23476332279344195,0.4712293419607063,0.6752521659526426,0.48739727149204193,0.026022123971705655,21.97424486694138,1.1903583705479743,0.3668038660492626,-0.540818124405888,0.028421914525591733,0.239164799451828,-0.4680111078543015,0.0824737160914707,1.0928582425033806,21.74008461666811,-60.1910392534102,-3.5461522597211115,0.6405701145583166,-21.90544306523236,502.10179187391793,9.000759306691645,6.488287332808348,-1.0977065383304778,92.81527024315204,0.45020927279958345,-2966.750508829865,0.5408206559396094,1.019678164110081,transformer_encoder
19001,corn,2017,9,1,fallback_last_history,0.14314330681612764,104.71251192130612,0.17279648766705874,0.9302001796344964,0.3317786702205831,0.1556513856058208,7.02621478000553,-0.2830177385049202,0.4960367686939824,0.660147535488828,0.48745414197553905,0.04053832845091582,24.217587229199385,1.274203032966938,0.3076331826129887,-0.7536735785540255,0.020515198858833274,-0.129165381193161,-0.5525774512564912,0.11979251336829133,1.95134273295786,22.623002684894807,-65.92686204435887,7.88484786541801,0.8334021341882994,-21.027040019062028,507.1948019983706,11.686782367253333,7.567141860580054,-1.289266913089888,93.37436679943951,0.8835727722810196,-3506.4175268076588,0.5535111916380191,1.0465575091532013,transformer_encoder
19001,corn,2017,10,1,fallback_last_history,0.17754229823417347,107.20258248069197,0.19380571263522745,0.9968119374077695,0.36125602502749654,0.12589815343487853,6.830351011902548,-0.32430983950310743,0.5216828627538144,0.6295847111482145,0.4874271215822428,0.05856189247616482,27.023596215051743,1.342346428190129,0.23317436612636086,-0.9631690206483127,0.013608003744111231,-0.5312788188457489,-0.62402987358754,0.15747881241376604,2.4107712479019625,23.065754176095215,-71.65934638781584,18.689763455503552,1.0439055726921647,-19.626852709411075,516.6177798398362,14.512173753912496,8.651144793098435,-1.4900768832378932,93.8203739022828,1.331941288874269,-3987.7355254565464,0.559618441285362,1.0691330882895755,transformer_encoder
