county_id,crop_type,year,month,known_months,source_note,ag_green_pixel_ratio,ag_vegetation_area_percent,ag_brown_yellow_pixel_ratio,ag_soil_exposure_ratio,ag_shadow_cloud_ratio,ag_mean_brightness,ag_texture_entropy,ag_field_uniformity_score,ndvi_mean,ndvi_median,ndvi_max,ndvi_std,ndvi_cv,ndvi_p25,ndvi_p75,ndvi_above_0_3_ratio,ndvi_above_0_5_ratio,ndvi_above_0_7_ratio,ndvi_low_ratio,ndvi_valid_coverage_ratio,weather_temp_mean,weather_temp_max,weather_temp_min,weather_gdd,weather_heat_stress_days,weather_cold_stress_days,weather_total_precipitation,weather_precipitation_days,weather_heavy_rain_days,weather_drought_index,weather_humidity_mean,weather_wind_mean,weather_solar_radiation_mean,weather_vpd_mean,weather_temp_range_mean,table_source,month_sin,month_cos,yield_bu_acre,target_unit
19001,corn,2017,1,1,observed_known_month,0.25210924213435376,25.210924213435376,0.10454422654478458,0.37259845344387754,0.055557769982993194,0.702377035883798,7.559018344914673,0.0962820505803983,0.39270175203389424,0.46666666666666656,0.46666666666666656,0.11876007702575277,0.3037972384928752,0.28888888888888886,0.46666666666666656,0.7239474893376181,0.0,0.0,0.2760525106623819,0.8238843714569161,-2.9483360215053556,10.338000000000022,-23.532999999999987,0.0,,,542.198,,,0.0,82.37930107526883,,1240.9819892473117,,,gru,0.49999999999999994,0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,2,1,fallback_last_history,0.21896785490382095,49.73510735507233,0.11101895776216161,0.46251442173700996,0.051226274939614624,0.8143385992508555,7.435474810860299,0.17086786010731966,0.3447043853763379,0.598766647892101,0.47278239803671196,0.11643767940724403,-1.1764120032603986,0.3494677295505332,0.478573883589538,0.5663093952756459,-0.05182745068515176,-0.03627900034189224,0.38776022381523756,0.7026372153481263,-7.902333112393338,4.714841897447183,-9.791713645761543,-105.7754419479605,-0.049482092517137984,-1.563647537803174,537.6697246817109,-1.6734338922764813,1.0935755062064942,-0.06257366772218026,85.29214805884276,-0.2542539846550338,1883.970873917656,-0.18192434544311759,0.9426490305788384,gru,0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
19001,corn,2017,3,1,fallback_last_history,0.18455754378590852,79.25310904569437,0.11667944481401153,0.545751955006065,0.03559018396413101,0.9150944763458501,7.262742498095596,0.25032030791372484,0.29543745384945014,0.7321461082931227,0.4806856626933768,0.11354901313096086,-3.2616397501511787,0.43249009119226983,0.5115705798256673,0.3814838879020002,-0.08236579542536682,0.07121141254901886,0.5111159669578089,0.5487667257699259,-12.828409855509902,-1.3902251805390726,4.578412185410513,-214.3106704805859,-0.13720305582401138,-2.8806621646245283,540.0475979583249,-3.5765567394397983,1.995371512682175,-0.10226729410072954,88.63250704731539,-0.5217360495018357,2511.0521299899447,-0.36292284685505466,1.9913992705753447,gru,1.0,6.123233995736766e-17,175.2,BU / ACRE
19001,corn,2017,4,1,fallback_last_history,0.14656823192569354,115.17261104143788,0.12072273053864052,0.6240597030960446,0.0043224751616220275,0.9970143787068942,7.038548016773265,0.33622587866309217,0.24310502678258658,0.865816320886859,0.49089706614512435,0.10892349339179054,-5.908094200931647,0.5398762670271653,0.5708330851258065,0.1638082285534999,-0.07794424154313084,0.36297793686389923,0.6512718411514338,0.3561499620071642,-17.59347514119637,-7.812444479939202,19.404111224131146,-328.38975273697054,-0.26303707043322677,-4.108947248136902,551.3922637493722,-5.694920774531386,2.5997933936149566,-0.11677457993405566,92.35131946736531,-0.8152288454936047,3122.6499953619855,-0.5307800429839877,3.194735459395761,gru,0.8660254037844387,-0.4999999999999998,175.2,BU / ACRE
19001,corn,2017,5,1,fallback_last_history,0.11109625867930722,156.48939382652344,0.1225899776911306,0.7027137558126604,-0.04109577140236414,1.0587768033020417,6.778231822447685,0.42644121720613437,0.19339158932384787,0.997943475673654,0.5023613879160537,0.10182418945405874,-9.081169609672582,0.6608031354904855,0.6492488923787081,-0.07878242980326433,-0.036445826280803444,0.772694006562233,0.7995612962406878,0.12993799280093488,-22.11242841099798,-14.321206849228417,33.871090239105364,-452.18984300076886,-0.41724588050726114,-5.4385651984136185,568.5176794949823,-7.995371195780711,2.9512963921526456,-0.11455408733803552,96.1123467542029,-1.1459688573892506,3708.8703710098584,-0.6790528331747521,4.582101438481615,gru,0.49999999999999994,-0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,6,1,fallback_last_history,0.08942685595106503,201.54884355122445,0.1221817786274083,0.7877770148426293,-0.09709726161146515,1.102348074797587,6.497381126262806,0.5175680693718987,0.156193412459164,1.1292148721159887,0.5133318186654195,0.09217356137367616,-12.753543256748273,0.7874515713634511,0.7373506948140927,-0.33177258028117707,0.03941265246450597,1.2131476551294327,0.9454217322936664,-0.12404238225637476,-26.421198788051818,-20.864230098701476,47.07462714486286,-589.7579548769581,-0.5899170186106619,-6.96877320660901,587.7216991081004,-10.446843202187987,3.157759467923814,-0.10140224898111921,99.50979288702663,-1.5327151779645987,4259.266103059071,-0.8075745429089802,6.1663438218295274,gru,1.2246467991473532e-16,-1.0,175.2,BU / ACRE
19001,corn,2017,7,1,fallback_last_history,0.09209070959597859,248.49058225957498,0.11931468309349136,0.884285841727853,-0.15964443306859633,1.1294706521427045,6.208165961831574,0.6055151932317712,0.13993971482184092,1.2610916665137553,0.5222766602221331,0.08027227344296646,-16.91003152939458,0.9204386914202912,0.8284591542955848,-0.5759639159623314,0.14647513228456713,1.6224621683359146,1.0830614727504624,-0.3972739310590748,-30.574772033543702,-27.439070422601027,58.238667426830865,-740.9858117848383,-0.7723742872019298,-8.590733643438378,607.0974032628924,-12.956115166109347,3.3083604704581893,-0.0739132078141218,102.1620746094784,-1.990013871093606,4744.7384759360775,-0.9185203161302511,7.914415150088626,gru,-0.4999999999999997,-0.8660254037844388,175.2,BU / ACRE
19001,corn,2017,8,1,fallback_last_history,0.12304261792871701,295.15905972139757,0.1135708476095847,0.9930772859423203,-0.22425480108036544,1.1424424898000891,5.921483288977506,0.687689097563801,0.14776724516437614,1.394388119792664,0.5285314231634691,0.06630699393471333,-21.513381856306236,1.0638444845094588,0.9180337363124582,-0.7948243564729002,0.2805513403537856,1.9738996177911758,1.2097230621743078,-0.6763877034449056,-34.662201610925074,-34.018877870951606,66.89570376218929,-900.1540092723278,-0.95772400494421,-10.074442734633779,626.4905301184294,-15.37849680644967,3.4583277521434193,-0.024335939499691372,103.88202647177181,-2.508639424076786,5122.622841859958,-1.0154990894831935,9.750711286375177,gru,-0.8660254037844385,-0.5000000000000004,175.2,BU / ACRE
19001,corn,2017,9,1,fallback_last_history,0.17829834343279863,339.576863558906,0.10443839511008461,1.109545998670465,-0.2879943479141956,1.1461533814484568,5.642434989928867,0.7650818291976225,0.17794414101806189,1.5301807324870893,0.5322990019772188,0.050067077363145376,-26.59469212496978,1.2216632169788517,1.003594246368264,-0.9829787672992237,0.4376202297837272,2.268087312579155,1.3251744247379105,-0.9495710393501681,-38.79634947362864,-40.64223244500223,72.93480807894574,-1059.7123871502038,-1.1428820132679987,-11.224943293412066,646.8653741387707,-17.637270741793344,3.61691283008932,0.04853329674082002,104.78696096266572,-3.0649340717898617,5363.556856028048,-1.1010885727355584,11.59216013282387,gru,-1.0,-1.8369701987210297e-16,175.2,BU / ACRE
19001,corn,2017,10,1,fallback_last_history,0.24970485606555776,380.4308247749027,0.09188052940694072,1.2266512789430843,-0.34876343450335184,1.1456825221790738,5.370563867323232,0.8402487699879903,0.22746277329839032,1.6717675420495364,0.5342197659062847,0.03112751155351748,-31.976180897794983,1.395262680083634,1.0844495469041542,-1.142744792315018,0.6146208779330167,2.5222735852003098,1.428582547130574,-1.2101364903334866,-43.20768044038144,-47.33438842695852,76.47976394530659,-1213.5618866603027,-1.327341469497956,-11.970197854128694,669.0119517042029,-19.719917710102138,3.7888326457067927,0.14126617296098667,105.12112945161104,-3.640310289710025,5467.623435415708,-1.1773259881231497,13.393635101499463,gru,-0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
