county_id,crop_type,year,month,ag_green_pixel_ratio,ag_vegetation_area_percent,ag_brown_yellow_pixel_ratio,ag_soil_exposure_ratio,ag_shadow_cloud_ratio,ag_mean_brightness,ag_texture_entropy,ag_field_uniformity_score,ndvi_mean,ndvi_median,ndvi_max,ndvi_std,ndvi_cv,ndvi_p25,ndvi_p75,ndvi_above_0_3_ratio,ndvi_above_0_5_ratio,ndvi_above_0_7_ratio,ndvi_low_ratio,ndvi_valid_coverage_ratio,weather_temp_mean,weather_temp_max,weather_temp_min,weather_gdd,weather_total_precipitation,weather_drought_index,weather_humidity_mean,weather_solar_radiation_mean,weather_heat_stress_days,weather_cold_stress_days,weather_precipitation_days,weather_heavy_rain_days,weather_wind_mean,weather_vpd_mean,weather_temp_range_mean,month_sin,month_cos,yield_bu_acre,target_unit
19001,corn,2017,1,0.25210924213435376,25.210924213435376,0.10454422654478458,0.37259845344387754,0.055557769982993194,0.702377035883798,7.559018344914673,0.0962820505803983,0.39270175203389424,0.46666666666666656,0.46666666666666656,0.11876007702575277,0.3037972384928752,0.28888888888888886,0.46666666666666656,0.7239474893376181,0.0,0.0,0.2760525106623819,0.8238843714569161,-2.9483360215053556,10.338000000000022,-23.532999999999987,0.0,542.198,0.0,82.37930107526883,1240.9819892473117,,,,,,,,0.49999999999999994,0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,2,0.21619012188208617,21.619012188208618,0.08544589710884354,0.2587558460884354,0.017697704081632654,0.7655899252061935,7.4871679834201155,0.10748811832558003,0.3952161979465678,0.46666666666666656,0.46666666666666656,0.1160877289921564,0.29566121318591526,0.28888888888888886,0.46666666666666656,0.7320889084398148,0.0,0.0,0.2679110915601852,0.9239432752267575,2.5719583333333564,22.211000000000013,-16.052999999999997,85.58700000000124,471.669,0.0,71.89375000000001,2894.771130952381,,,,,,,,0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
19001,corn,2017,3,0.143257954223356,14.325795422335599,0.07672991071428571,0.19623813066893425,0.014644008645124718,0.8134315705448846,7.35955328496647,0.11243499364844453,0.4172525767734623,0.46666666666666656,0.46666666666666656,0.09254898610771815,0.22888163487488444,0.3629629629629629,0.46666666666666656,0.8147136268039153,0.0,0.0,0.18528637319608465,0.8838289221938775,4.656465053763464,24.089,-13.786999999999978,197.97100000000148,934.137,0.0,68.87446236559141,2560.3064516129034,,,,,,,,1.0,6.123233995736766e-17,175.2,BU / ACRE
19001,corn,2017,4,0.07032578656462585,7.032578656462585,0.0680139243197279,0.13372041524943312,0.01159031320861678,0.8612732158835756,7.231938586512825,0.11738186897130906,0.4392889556003567,0.46666666666666656,0.46666666666666656,0.06901024322327991,0.16210205656385368,0.43703703703703695,0.46666666666666656,0.8973383451680159,0.0,0.0,0.10266165483198406,0.8437145691609977,11.571405555555575,26.82800000000003,-2.4259999999999877,1025.5520000000047,1437.1509999999998,0.0,71.68055555555556,3476.508366666667,,,,,,,,0.8660254037844387,-0.4999999999999998,175.2,BU / ACRE
19001,corn,2017,5,0.24636169571995467,24.636169571995467,0.0703656462585034,0.06221987492913832,0.03646940547052154,0.8907597500805878,6.883304183508956,0.08957565225946353,0.3871148968650656,0.46666666666666656,0.46666666666666656,0.12799497973303625,0.36108820100384253,0.33333333333333326,0.46666666666666656,0.7556071633159984,0.0,0.0,0.24439283668400164,0.7989122732426304,15.871137096774218,32.62600000000003,2.4250000000000114,2248.517000000008,1438.458,0.0,67.57822580645161,5628.826913978494,,,,,,,,0.49999999999999994,-0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,6,0.3981130863803855,39.81130863803855,0.04925329506802721,0.012487156320861677,0.005374415391156463,0.8911710257019474,6.417133799645773,0.06784415135216244,0.29913041239735894,0.33333333333333326,0.46666666666666656,0.1825338751571046,0.6359517155788358,0.19999999999999996,0.46666666666666656,0.502075839000946,0.0,0.0,0.4979241609990541,0.749233808106576,22.639100000000024,35.07400000000001,8.849000000000046,4550.076000000008,1163.004,0.0,64.55722222222222,7336.502255555555,,,,,,,,1.2246467991473532e-16,-1.0,175.2,BU / ACRE
19001,corn,2017,7,0.9055768140589568,90.55768140589569,0.04965410643424036,0.013303172831632654,0.004808629180839002,0.8664934810729847,6.2456039395835035,0.1138141454645954,0.0350850987993103,-0.03703703703703703,0.46666666666666656,0.21378124304457397,10.023152270780372,-0.1333333333333333,0.15555555555555553,0.13888768397581389,0.0,0.0,0.8611123160241861,0.727026422548186,24.90827150537637,35.40500000000003,13.099000000000046,5545.8770000000095,578.901,0.0,75.16720430107527,6859.919354838709,,,,,,,,-0.4999999999999997,-0.8660254037844388,175.2,BU / ACRE
19001,corn,2017,8,0.8928493923611112,89.28493923611111,0.03530793827947846,0.02561206774376417,0.06487165178571429,0.8367483364873727,6.681520887144455,0.12276436825791975,0.060638826025757465,-0.007407407407407406,0.46666666666666656,0.2131411879205502,5.530134101178154,-0.09629629629629627,0.21481481481481476,0.16188941013383623,0.0,0.0,0.8381105898661638,0.7481343448837868,20.4061424731183,30.301000000000045,9.205000000000041,3871.085000000008,2546.593,0.0,77.56586021505376,5115.7478494623665,,,,,,,,-0.8660254037844384,-0.5000000000000004,175.2,BU / ACRE
19001,corn,2017,9,0.7805834573412699,78.05834573412699,0.013390642715419503,0.022375682043650796,0.16837509743480725,0.7779398521561401,7.32981947925234,0.08761600523733716,0.14140478896812092,0.17037037037037034,0.46666666666666656,0.23591093819212577,1.7793415514751294,-0.06666666666666665,0.3777777777777777,0.26402100383471455,0.0,0.0,0.7359789961652855,0.6875221442743764,19.84556388888891,33.45300000000003,4.975999999999999,3544.4030000000075,1477.179,0.0,73.85555555555555,4745.831944444444,,,,,,,,-1.0,-1.8369701987210297e-16,175.2,BU / ACRE
19001,corn,2017,10,0.54808629180839,54.808629180839006,0.11910076530612246,0.28191543544501135,0.0961017219387755,0.6979481332463542,7.178536117839743,0.06092516469073409,0.32835798412160344,0.3037037037037036,0.46666666666666656,0.13981103882189128,0.4357195570096166,0.2296296296296296,0.46666666666666656,0.5075328412459243,0.0,0.0,0.4924671587540757,0.6742322580073696,12.004938172043033,29.601,-7.8700000000000045,1272.851000000006,2127.7819999999997,0.0,70.27876344086022,2364.745161290323,,,,,,,,-0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
19001,corn,2017,11,0.33716097115929705,33.716097115929706,0.08834790426587301,0.28495916595804993,0.08474170918367346,0.719995246362434,7.331599831363765,0.07589264098284898,0.36874699372237707,0.43703703703703695,0.46666666666666656,0.1341582572318551,0.3713298013389702,0.24444444444444435,0.46666666666666656,0.6529072394714722,0.0,0.0,0.3470927605285278,0.7359095982142857,4.005997222222245,20.468000000000018,-10.337999999999965,46.89200000000051,218.065,0.0,68.35888888888888,1937.828888888889,,,,,,,,-0.5000000000000004,0.8660254037844384,175.2,BU / ACRE
19001,corn,2017,12,0.12418730513038548,12.418730513038549,0.07210618622448979,0.32899748441043086,0.1346704046201814,0.7167795503618114,7.560516344316901,0.13192238437573012,0.4092253510454887,0.46666666666666656,0.46666666666666656,0.10785369069143111,0.2650878743034584,0.40740740740740733,0.46666666666666656,0.7847421672779028,0.0,0.0,0.21525783272209717,0.6609888747165533,-3.4804274193548155,19.079000000000008,-27.08699999999999,54.64200000000028,302.42099999999994,0.0,68.32768817204301,1786.7456989247316,,,,,,,,-2.4492935982947064e-16,1.0,175.2,BU / ACRE
