county_id,crop_type,year,month,known_months,source_note,ag_green_pixel_ratio,ag_vegetation_area_percent,ag_brown_yellow_pixel_ratio,ag_soil_exposure_ratio,ag_shadow_cloud_ratio,ag_mean_brightness,ag_texture_entropy,ag_field_uniformity_score,ndvi_mean,ndvi_median,ndvi_max,ndvi_std,ndvi_cv,ndvi_p25,ndvi_p75,ndvi_above_0_3_ratio,ndvi_above_0_5_ratio,ndvi_above_0_7_ratio,ndvi_low_ratio,ndvi_valid_coverage_ratio,weather_temp_mean,weather_temp_max,weather_temp_min,weather_gdd,weather_heat_stress_days,weather_cold_stress_days,weather_total_precipitation,weather_precipitation_days,weather_heavy_rain_days,weather_drought_index,weather_humidity_mean,weather_wind_mean,weather_solar_radiation_mean,weather_vpd_mean,weather_temp_range_mean,table_source,month_sin,month_cos,yield_bu_acre,target_unit
19001,corn,2017,1,1,ensemble_mean,0.25210924213435376,25.210924213435376,0.10454422654478458,0.37259845344387754,0.055557769982993194,0.702377035883798,7.559018344914673,0.0962820505803983,0.39270175203389424,0.46666666666666656,0.46666666666666656,0.11876007702575277,0.3037972384928752,0.28888888888888886,0.46666666666666656,0.723947489337618,0.0,0.0,0.2760525106623819,0.8238843714569161,-2.9483360215053556,10.338000000000022,-23.532999999999987,0.0,,,542.198,,,0.0,82.37930107526883,,1240.9819892473117,,,ensemble_mean,0.49999999999999994,0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,2,1,ensemble_mean,0.27765317341779544,39.87468409405288,0.11064632323226459,0.4211285166859688,0.07011730988342384,0.7474259315736398,7.4943076803327235,0.12810707327660195,0.3982119274052027,0.47391520494616995,0.4735209606397484,0.09912977379726425,1.5674310437929446,0.31833683174514055,0.4739712827223761,0.6800872253977968,0.004480585978717193,0.1501416489481926,0.3008719557150435,0.6527362945218466,-3.7185098203257234,7.736383827094873,-16.064325493357625,-51.29360720620977,-0.10364607681020925,-0.024279041754107073,535.2698237956344,-1.626741281053242,0.7376496358083339,-0.08720475525762456,82.9044804376252,-0.4285047773377726,1539.2742542685883,0.09602704473199301,0.33823960994971597,ensemble_mean,0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
19001,corn,2017,3,1,ensemble_mean,0.28102025946741427,57.567895156241484,0.11738354450638028,0.4622259768898977,0.0783606601772741,0.7889702381743352,7.446332334914676,0.1580736730694303,0.39998169136201306,0.48928476227748635,0.4807277631762104,0.08485364643410076,2.977469860674999,0.3690817221790423,0.48953943123118854,0.6139199208260465,0.013396547431658757,0.2957237313191096,0.3276117478717129,0.5011187436217693,-4.073847529980369,6.039361798530024,-7.995434511060548,-99.27535734011117,-0.22771401735266691,1.2321850148697677,527.760989111336,-2.832154040829376,1.4944225815700565,-0.1580065645943415,83.46730571675975,-0.8072196533092572,1819.948481707559,0.17433083230424784,0.6425980276303674,ensemble_mean,1.0,6.123233995736766e-17,175.2,BU / ACRE
19001,corn,2017,4,1,ensemble_mean,0.26611361660988136,78.13329206309027,0.12430057645082877,0.49392513636726115,0.07965724248188343,0.8217833429884651,7.421174445049306,0.18732330166009714,0.39389315194663643,0.5085623637936103,0.48820686740899594,0.07522487472728707,5.3784640532960495,0.43335347759965,0.5129850671409079,0.5404782880725331,0.03459719459395569,0.41534749666849774,0.36132068068176565,0.3666421722377519,-4.005690057610162,5.014069326955826,0.5471724242892447,-145.27004566773255,-0.3690131187629854,3.71915038727429,520.3508606792915,-3.61365166029741,2.192398169547862,-0.21008207278313254,84.18037822975656,-1.1036938693506284,2075.4323028533327,0.2434527389974431,0.9595963201756131,ensemble_mean,0.8660254037844387,-0.4999999999999998,175.2,BU / ACRE
19001,corn,2017,5,1,ensemble_mean,0.2501561669449857,100.86472642727075,0.13111442686459848,0.5204420506700025,0.07542442188578785,0.8432120891132956,7.418205978651105,0.21315591137646417,0.3787945621994404,0.5236950809749313,0.4952496224749862,0.06836633517054871,9.049047611004665,0.4974660975056604,0.5359333376922192,0.48147512211513854,0.07554843983368847,0.4408246676127116,0.3958705337194415,0.2454745650940334,-3.68948267524357,4.168094956770596,9.168832986531958,-189.163818426883,-0.5107799786331643,6.584597007025391,514.3506729754027,-4.01021810184752,2.795668958880975,-0.24920944755995356,85.2714602847109,-1.310388518694108,2291.6052272334805,0.31742607647446025,1.332095198364047,ensemble_mean,0.49999999999999994,-0.8660254037844387,175.2,BU / ACRE
19001,corn,2017,6,1,ensemble_mean,0.25140390318788175,124.7299304224747,0.13736299428521637,0.5484071718463827,0.06761620527834843,0.8572045375028218,7.4115936125796935,0.2356590599937675,0.35815308889503794,0.5329099280061005,0.5010021730213884,0.06240929253956748,13.769974678692655,0.5555830186695974,0.5514004832255816,0.44692383574600925,0.14178975656969536,0.31952271858851117,0.41969740116452137,0.12983701665334732,-3.561952446479296,3.010322281292949,17.370054675802972,-232.10170303601672,-0.6296762575168442,8.921221384163873,510.6014693591108,-4.0744428130970585,3.2501790422188184,-0.28471748238334,86.81103042044748,-1.4791864504093564,2495.130988995904,0.4075492254737194,1.8186129133502833,ensemble_mean,1.2246467991473532e-16,-1.0,175.2,BU / ACRE
19001,corn,2017,7,1,ensemble_mean,0.27669717221484635,148.52449696282736,0.14220691407431676,0.5802665862366672,0.05764984680139281,0.8700091776042687,7.381629641559219,0.25780155899849055,0.3374258379737445,0.5429423487133019,0.504814467453786,0.055810265644724244,19.253836229313503,0.6149511705056329,0.5566789828795877,0.4295946815205196,0.22983044124855692,0.06613611181577046,0.41909524564430606,0.016183505649825625,-3.731917011171504,1.4511507534208157,24.487459300485202,-274.6485888815121,-0.7121891532850828,10.60873355988984,508.90024904036017,-3.8347026552715016,3.524533107155049,-0.3214202609495503,88.59854336796961,-1.6788382983588825,2735.411952916272,0.5178440964284042,2.4239902895730516,ensemble_mean,-0.4999999999999997,-0.8660254037844388,175.2,BU / ACRE
19001,corn,2017,8,1,ensemble_mean,0.32073821563200483,171.98674425443937,0.1455244666605175,0.6200727454022245,0.04887469980517601,0.886174172832233,7.33342402529649,0.27967088305626486,0.3222178115908311,0.5571115157118303,0.5069817343666131,0.04813332836260139,25.04795166820068,0.6791520631466019,0.5512815195422528,0.41771892288573836,0.33119023047400936,-0.2580286959807078,0.3939212530799953,-0.09196152695891692,-4.264134080617044,-0.1666300080150028,30.30696608319704,-317.85346856950935,-0.7644730308168995,11.84780487651895,509.98067277270394,-3.355205115865697,3.68272970935153,-0.3592705291801667,90.49208051265248,-1.9208932470368232,3016.834569082095,0.6414215832870872,3.122522722127774,ensemble_mean,-0.8660254037844385,-0.5000000000000004,175.2,BU / ACRE
19001,corn,2017,9,1,ensemble_mean,0.3791329719014387,194.97761227055983,0.14704323820674953,0.667344332375425,0.04383061912161443,0.9074000802927861,7.276723303016219,0.30237786701264074,0.31563451901723294,0.573998264576169,0.5078706270017185,0.04009139725490922,30.743729509680794,0.7481295648013218,0.5337280387584885,0.40902656391642894,0.4373091197369467,-0.603566586971283,0.3536117433992619,-0.18869598858462835,-5.1757535565038,-1.591707618574888,34.89342949083356,-361.1319897678804,-0.7983201466858666,12.817475912367717,515.8561609483909,-2.6345524779264413,3.7941560983056704,-0.3993037001495841,92.53490930646224,-2.20150650117016,3338.768118450956,0.7697637982913091,3.883616770394477,ensemble_mean,-1.0,-1.8369701987210297e-16,175.2,BU / ACRE
19001,corn,2017,10,1,ensemble_mean,0.44605661232620086,216.9043149197446,0.14693556691855547,0.720279338673067,0.04293735792743714,0.9347711391392138,7.203773833853387,0.32718834422248794,0.31807698836185505,0.5948066771649607,0.5078151300437971,0.03187435666429048,35.989526119481276,0.8230826701722389,0.5047617890907506,0.40862205772545046,0.5426497131082143,-0.9387664397557577,0.30580234753357166,-0.2737911412172119,-6.647638646858835,-2.91808069169459,38.43589040292111,-404.07406773444364,-0.8176358049020105,13.827203188244368,527.6732898063441,-1.6869198298299792,3.8745439301974645,-0.4401016648937834,94.84312669065442,-2.51092795679053,3700.43345646932,0.8965296759030918,4.6720638357411906,ensemble_mean,-0.8660254037844386,0.5000000000000001,175.2,BU / ACRE
